ID,Sentence
865,ସେମାନେ ସେମାନଙ୍କର କାର୍ଯ୍ୟ ଏଠାରେ ଦାଖଲ କରିବେ |
866,ସେମାନେ ବହୁତ କଠିନ ପରିଶ୍ରମ କରନ୍ତି |
867,ଏହି କମ୍ବଳ ଗରମ ଅଟେ |
868,ଏହି କପଡା ଚିକ୍କଣ ଅନୁଭବ କରେ |
869,ଏହି କପଡ଼ାର ସଂକୀର୍ଣ୍ଣ ଓସାର ଅଛି |
870,ଏହି ହାତୀଟି ପୂର୍ବ ଅପେକ୍ଷା ବଡ ଅଟେ
871,ଏହି କପଡ଼ାର ସଂକୀର୍ଣ୍ଣ ଓସାର ଅଛି |
872,ମଞ୍ଜି ବୁଣିବା ପାଇଁ ଏହା ଏକ ଭଲ ସମୟ |
873,ଏହା ଏକ ଆମ୍ବ ଉଦ୍ଭିଦ |
874,ଏହା ଅତ୍ୟନ୍ତ ମୋଟା ଘୁଷୁରି |
875,ଏହା ଆମ୍ବ ଉଦ୍ଭିଦ |
876,ଏହା ମୋର ଉଦ୍ୟାନ |
877,ଏହା ଏକ କଖାରୁ ଉଦ୍ଭିଦ ନୁହେଁ |
878,ଏହା ପୃଥିବୀର ସର୍ବୋତ୍ତମ ଜିନିଷ |
879,ଏହା ଏକ ଟୋକେଇ ବୁଣିବାର ପଦ୍ଧତି |
880,ଏହା କାଠ ଟେବୁଲ୍ |
881,ଏହା ତୁମର କାମ କରିବା ସ୍ଥାନ |
882,ଏହି କୁର୍ତ୍ତା ମୋ ପାଇଁ ବହୁତ ଛୋଟ |
883,ଏହି ହ୍ରଦ ଗଭୀର ଅଟେ |
884,ଏହି ବ୍ୟକ୍ତି ଦୁର୍ନୀତିଗ୍ରସ୍ତ କିନ୍ତୁ ମୁଁ ନୁହେଁ |
885,ଏହି ବ୍ୟକ୍ତି ପରିବାରର ମୁଖ୍ୟ ଅଟନ୍ତି |
886,ଏହି ସ୍ଥାନଟି ବହୁତ ମଇଳା |
887,ଏହି ନଦୀ ସୁନ୍ଦର ଅଟେ |
888,ଏହି ରାସ୍ତା ଶାନ୍ତିଙ୍କ ଘରକୁ ଯାଏ |
889,ଏହି ରାସ୍ତା ବିପଜ୍ଜନକ ଅଟେ |
890,ଏହି ଚପଲଟି ମୋ ପାଦରେ ଫିଟ୍ ନାହିଁ |
891,ଏହି ବାଡି ବହୁତ ଲମ୍ବା ଅଟେ |
892,ଏହି ଗଛର ବହୁତ ବଡ ଶାଖା ଅଛି |
893,ଏହି ଗାଁ ବଡ |
894,ଏହି ପ୍ରଶସ୍ତ ରାସ୍ତା ଲତାଙ୍କ ଘରକୁ ଯାଏ |
895,ଏହି କାଠ ପଟା ବହୁତ ପ୍ରଶସ୍ତ |
896,ଗତକାଲି ରାତିରେ ଏଠାରେ ତିନୋଟି ସାପ ଦେଖିବାକୁ ମିଳିଥିଲା |
897,ଭଙ୍ଗା ଶାଖା ଫିଙ୍ଗିଦିଅ |
898,ଏହାକୁ ଘରୁ ବାହାରକୁ ଫିଙ୍ଗିଦିଅ |
899,ଏହାକୁ ମୋ ପାଖକୁ ଫୋପାଡି ଦିଅ |
900,ବଲ୍ ଫିଙ୍ଗିଦିଅ |
901,ଏହାକୁ ପୁଣି ବାନ୍ଧ |
902,ଦଉଡିର ଶେଷରେ ଡଙ୍ଗାକୁ ବାନ୍ଧ |
903,ଗୋରୁମାନଙ୍କୁ ଏକତ୍ର ବାନ୍ଧ |
904,ବାଡ଼ିଟି ଦଉଡି ଶେଷରେ ବାନ୍ଧ |
905,ମଞ୍ଜି ବୁଣିବା ପାଇଁ ଆଜି ଏକ ଭଲ ଦିନ |
906,ଆସନ୍ତାକାଲି ରାତିରେ ଆମେ ମାଛ ଧରିବାକୁ ଯିବା |
907,ଗଛର ଗଛର ଅନେକ ଔଷଧ ବ୍ୟବହାର ଅଛି |
908,ଗଛରେ ଅନେକ ପଶୁ ବାସ କରନ୍ତି |
909,ଗଛର ଟ୍ରଙ୍କ ଭିତରେ ଫାଙ୍କା ଥିଲା |
910,ଗଛ ଆମକୁ ଫଳ ଦେଇଥାଏ |
911,ଗଛ କଟା ହେଲା
912,କାଟି ଯାଇଥିବା ସ୍ଥାନକୁ କୁଣ୍ଡାଇବାକୁ ଚେଷ୍ଟା କର ନାହିଁ |
913,ସେମାନଙ୍କ ମଧ୍ୟରୁ ଦୁଇଜଣ ଦଳର ନେତୃତ୍ୱ ନେବାକୁ ବାଛିଥିଲେ
914,ଦୁଇଟି ବହି ଚୋରି ହୋଇଥିଲା |
915,ବାଡ଼ି ବ୍ୟବହାର କରି ପାତ୍ର ଗୁଡିକୁ ତୋଳ|
916,ଗାଁର ପାଗ ଆର୍ଦ୍ର କିନ୍ତୁ ସହରର ପାଗ ଶୁଖିଲା |
917,ପୋଷାକ ଧୋଇ ଦିଅ |
918,ମୁହଁକୁ ସଠିକ୍ ଭାବରେ ଧୋଇ ଦିଅ |
919,ଧୋଇବା ଦ୍ୱାରା ତାଙ୍କ କେଶର ଉକୁଣି ନଷ୍ଟ ହେବ ନାହିଁ |
920,ଜଳ ପ୍ରଦୂଷିତ ହୋଇଛି |
921,ଉଦ୍ଭିଦଗୁଡିକୁ ଭଲ ଭାବରେ ପାଣି ଦିଅନ୍ତୁ |
922,ଆମେ ଏପର୍ଯ୍ୟନ୍ତ ଭଲ କାମ କରୁଛୁ |
923,ଆମେ ସେ ପର୍ବତ ଉପରକୁ ଚଢିବାକୁ ଯାଉଛୁ |
924,ଆମେ ଏଥିରେ ଏକାଠି ଅଛୁ |
925,ଏହି ସଂଗ୍ରାମରେ ଆମେ ଏକାଠି ଅଛୁ |
926,ଆମେ ଦୁଇ ଭାଇଭଉଣୀ |
927,ଆମେ ଏକ ଗୋଲାକାର ଟେବୁଲ୍ କିଣିଲୁ |
928,ଆମେ ସେଠାରେ ଏକ ବଡ଼ ପର୍ବତ ଦେଖିପାରିବା |
929,ଆଜି ରାତିରେ ଆମେ ଅନେକ ତାରା ଦେଖିପାରିବା |
930,ଆଜି ଆମେ ଏକ ଭାରି ମାଛ ଧରିଲୁ |
931,କୁହୁଡି ବ୍ୟତୀତ ଆମେ ଆଉ କିଛି ଦେଖି ପାରିଲୁ ନାହିଁ |
932,ଆମେ ଡଙ୍ଗାରେ ନଦୀ ପାର ହୋଇଥାଉ |
933,ଆମେ ଏକ ସଂକୀର୍ଣ୍ଣ ସେତୁ ପାର ହୋଇଗଲୁ |
934,ଆମେ ଏକାଠି ଆମର ଖାଦ୍ୟ ଖାଇଥାଉ |
935,ଆମେ ଏହି ଉଦ୍ଭିଦର ମୂଳ ଖାଇଥାଉ |
936,ଶେଷରେ ଆମେ ହ୍ରଦରେ ପହଞ୍ଚିଲୁ |
937,ଶେଷରେ ଆମେ ଯାହା ଚାହୁଁଥିଲୁ ତାହା ପାଇଲୁ |
938,ଆମେ ଗର୍ତ୍ତରେ କିଛି ପଶୁ ହାଡ ପାଇଲୁ |
939,ଆମେ ଚାରିଜଣ ବନ୍ଧୁ ଥିଲୁ |
940,ଆମେ ବସ୍ ନେଇ ସେଠାରେ ପହଞ୍ଚିବା |
941,କୁହୁଡିରେ ଆମେ ହଜିଗଲୁ |
942,ଆମ ପାଖରେ କିଛି ବହି ଅଛି |
943,ଗୋଟିଏ ହାତରେ ଆମର ପାଞ୍ଚଟି ଆଙ୍ଗୁଠି ଅଛି |
944,ଆମର ଦୁଇଟି ଆଖି ଅଛି |
945,ଆମେ ହସୁ କାରଣ ଏହା ମଜାଳିଆ ଅଟେ |
946,ଆମେ ପରସ୍ପରକୁ ଭଲପାଏ |
947,ଫସଲ ପାଇଁ ଆମକୁ ବର୍ଷା ଦରକାର |
948,ଆମର ଫସଲ ପାଇଁ ଜଳ ଦରକାର |
949,ଆମକୁ ପିଇବା ପାଇଁ ପାଣି ଦରକାର |
950,ଆମେ ଘରକୁ ସବୁଜ ରଙ୍ଗ ଦେଇଥିଲୁ |
951,ଆମେ କାଦୁଅରେ ଖେଳିଲୁ |
952,ଆମେ ଆମର ବୟସ୍କ ମାନଙ୍କୁ ସମ୍ମାନ କରୁ |
953,ତାଙ୍କର ମୃତ୍ୟୁ ଆମେ ଦେଖିଲୁ |
954,ଆମେ ନୂଆ ଶିଶୁକୁ ଦେଖିଲୁ |
955,ଆମେ କିଛି ଖାଦ୍ୟ କିଣିବା ଉଚିତ୍ |
956,ଆମ୍ବକୁ ଏକ ବ୍ୟାଗରେ ରଖିବା ଉଚିତ୍ |
957,ଆମେ ଅଧା ଅଧା ବାଣ୍ଟି ହୋଇଯିବା ଉଚିତ୍ |
958,ଆମେ ବେଳେବେଳେ ହ୍ରଦରେ ପହଁରିବା |
959,ଆମେ ନଦୀ ପାର ହୋଇ ଅନ୍ୟ କୂଳକୁ ଗଲୁ |
960,ଆମେ ପହଁରି ହ୍ରଦରେ ଖେଳିଲୁ |
961,ଆମେ ସେଠାରେ ଥିବା ମନ୍ଦିର ପରିଦର୍ଶନ କରିବାକୁ ଚାହୁଁଛୁ |
962,ଆମେ ସେଠାରେ ଥିବା ମନ୍ଦିର ପରିଦର୍ଶନ କରିବାକୁ ଚାହୁଁଛୁ |
963,ଆମେ ପୋଷାକ ଧୋଇବା ପାଇଁ ନଦୀକୁ ଗଲୁ |
964,ଆସନ୍ତାକାଲି ଆମକୁ ଭଲ ଅମଳ ମିଳିବ |
965,ଆସନ୍ତାକାଲି ଆମେ ଦିଲ୍ଲୀ ଯିବୁ ନାହିଁ
966,ଅନା ବନା ଘାସ ଫସଲ ପାଇଁ ଭଲ ନୁହେଁ |
967,ସେ କ’ଣ ଖାଇଲେ?
968,ସୀମା ସେମାନଙ୍କୁ କ’ଣ କହିଥିଲେ?
969,ସେ କ’ଣ କହିଲା?
970,ସେମାନେ କ’ଣ ପଚାରିଲେ?
971,ସେମାନେ କ’ଣ ମାଗିଲେ?
972,ତୁମେ କ’ଣ ଦେଖିଲ?
973,ଆପଣ ଭାବୁଥିବେ ସେ କ’ଣ ଭାବୁଥିଲେ?
974,ଗତ ରାତିରେ କ’ଣ ହେଲା?
975,ଯଦି ତୁମେ ଭିଜି ଯିବ ତେବେ କଣ ହେବ?
976,ତୁମେ କ’ଣ ପାଇଁ ଆସିଛ?
977,ଏହି ପାତ୍ରର ମୂଲ୍ୟ କେତେ?
978,ମୁଣ୍ଡ ବିନ୍ଧାର ଚିକିତ୍ସା କ’ଣ?
979,ତୁମର ପ୍ରିୟ ରଙ୍ଗ କ’ଣ?
980,ତୁମର ନାମ କଣ?
981,ଏହା କି ପ୍ରକାର ମାଛ?
982,ମୁଁ କ’ଣ ଗାଇବି?
983,ସେ କ’ଣ ଖାଇଲେ?
984,ଆପଣ କେବେ ଅନ୍ତିମ ସଂସ୍କାର କରିବାକୁ ଆସୁଛନ୍ତି |
985,ଆପଣ କେବେ ଘରକୁ ଯାଉଛନ୍ତି?
986,ମୁଁ କେବେ ଖାଦ୍ୟ ପାଇବି |
987,ମାମୁଁ କେତେବେଳେ ଗଲେ ?
988,ଆପଣ କେବେ ଗୀତ ଗାଇବାକୁ ପସନ୍ଦ କରନ୍ତି |
989,ତୁମେ କେବେ ଶୋଇବ?
990,"ଯେତେବେଳେ ସୂର୍ଯ୍ୟ ଅସ୍ତ ହୁଏ, ଅନ୍ଧାର ହୋଇଯାଏ |"
991,ଜଳ ଥଣ୍ଡା ହେଲେ ଏହା ବରଫ ହୋଇଯାଏ |
992,ଆପଣ କେବେ ରାଞ୍ଚି ଯିବେ?
993,ତୁମେ କେବେ ବିହନ ବୁଣିବ?
994,ଆପଣ କେଉଁଠାରେ ରହିବାକୁ ଯାଉଛନ୍ତି?
995,ରାମ ସୀତାଙ୍କ ଅଳଙ୍କାର କେଉଁଠୁ ପାଇଲେ?
996,ତୁମେ ଟୋକେଇଟି କେଉଁଠୁ ପାଇଲ?
997,ତୁମେ ଏହି ପକ୍ଷୀମାନଙ୍କୁ କେଉଁଠୁ ପାଇଲ?
998,ଆପଣ କେଉଁଠାରେ ବାସ କରନ୍ତି?
999,ଆପଣ କେଉଁଠାରେ ରହିବେ?
1000,ଭାଇ କେଉଁଠାରେ?
1001,ଜଙ୍ଗଲ କେଉଁଠାରେ ଅଛି |
1002,କେଉଁ ଫଳର ଭଲ ପୋଷକ ତତ୍ତ୍ୱ ଅଛି?
1003,ତୁମର ଭାଇ କିଏ?
1004,"ଯେତେବେଳେ ସେ ଦେଖୁଥିଲେ, ଚୋରମାନେ ଟଙ୍କା ନେଇ ଦୌଡି ପଳାଇଲେ |"
1005,"ଯେତେବେଳେ ସେ ଦେଖୁଥିଲେ, ଚୋରମାନେ ଟଙ୍କା ସହିତ ବନ୍ଧା ହେଲେ|"
1006,ଯେତେବେଳେ ତୁମେ ପତ୍ର ଛିଣ୍ଡାଇବ ସେଠାରୁ ଧଳା ରସ ବାହାରିବ |
1007,ସମସ୍ତେ ବିବାହକୁ ଆସିଥିଲେ କି?
1008,କିଏ ଭଲ ଖାଇବାକୁ ପସନ୍ଦ କରେ ନାହିଁ?
1009,ସେ କିଏ?
1010,ତୁମର ଭାଇ କିଏ?
1011,ତୁମର ପିତା କିଏ?
1012,କିଏ ମଇଳା ପାତ୍ରଗୁଡିକ ଏଠାରେ ରଖିଲା?
1013,ଏଠାରେ କିଏ ଫାଉଡା (କୋଡି) ରଖିଲା ?
1014,ଯିଏ କବାଟ ବାଡେଇଥାଏ |
1015,କିଏ ଆଖୁ ଖାଇବାକୁ ପସନ୍ଦ କରେ?
1016,କିଏ ବାହାରକୁ ଯିବାକୁ ଚାହୁଁଛି |
1017,ଆପଣ କାହିଁକି ଦିଲ୍ଲୀ ଯାଉଛନ୍ତି?
1018,ଗରୁଡ ପକ୍ଷୀ କାହିଁକି ଏତେ ଉଚ୍ଚରେ ଉଡେ?
1019,ମୁଁ ତାଙ୍କୁ କାହିଁକି ପିଟିବି?
1020,ଆପଣ କାହିଁକି କହିବେ?
1021,ବନ୍ୟଜନ୍ତୁମାନେ ମାଂସ ଖାଆନ୍ତି
1022,ଆଜି ଆପଣ ଘରେ ରୋଷେଇ କରିବେ କି?
1023,ଚଟାଣ ପୋଛି ଦିଅ |
1024,ମୁହଁରୁ ଲୁହ ପୋଛି ଦିଅ |
1025,ଏହି କପଡା ବ୍ୟବହାର କରି ପାଦ ପୋଛି ଦିଅ |
1026,ଗଧିଆମାନେ ମିଳିତ ଭାବେ ଶିକାର କରନ୍ତି |
1027,ସ୍ତ୍ରୀ ସମସ୍ତ ଘର କାମ କରେ |
1028,ମହିଳା ମାନେ ଏଠାରେ ହାର ଏବଂ ନାକଫୁଲ ପିନ୍ଧନ୍ତି |
1029,କୀଟ ଚାଷୀଙ୍କ ଶସ୍ୟ ଖାଏ |
1030,ଆପଣ ସେହି ଦୂରତା ଚାଲିବେ କି?
1031,ଆପଣ ସେହି ଦୂରତା ଚାଲିବେ କି?
1032,ହଳଦିଆ ପତ୍ର ସୁନ୍ଦର ଅଟେ |
1033,ଗତକାଲି ମୁଁ ଏକ ବାଉଁଶ ବାଡ଼ ତିଆରି କଲି |
1034,ଝିଅ ତୁମେ ଜଣେ ଚତୁର ଝିଅ I
1035,ତୁମେ ଲକ୍ଷ୍ମୀଙ୍କ ବଡ ଭାଇ |
1036,ଆପଣ ଆଜି ବିବାହ କରିବାକୁ ଯାଉଛନ୍ତି |
1037,ଆପଣ ରାଜଠାରୁ ଲମ୍ବା ଅଟନ୍ତି |
1038,ଆଜି ରାତିରେ ତୁମେ ଶୀଘ୍ର ଶୋଇବା ଭଲ |
1039,ଆପଣ ବାଲି ଖୋଳିବେ |
1040,ଆପଣ ମୂଳ ଖୋଳିବେ |
1041,ତୁମେ ମୋତେ ମାରି ପାରିବ
1042,ଆପଣ କେବଳ ଲୋକଙ୍କୁ ହତ୍ୟା କରିପାରିବେ ନାହିଁ!
1043,ଆପଣ ବହୁତ ତାରକା ଦେଖିପାରିବେ |
1044,ତୁମେ ମୋତେ ବିଶ୍ୱାସ କରିପାରିବ |
1045,ଆପଣ ଶୀଘ୍ର ଚାଲିପାରିବେ |
1046,ତୁମେ କିଛି ଭୁଲ୍ କହି ନାହଁ |
1047,ଆସନ୍ତାକାଲି ତୁମର ପରୀକ୍ଷା ହେବ |
1048,ତୁମେ ଜାଣିଛ କିପରି ପହଁରିବା |
1049,ତୁମେ ଅସୁସ୍ଥ ଦେଖାଯାଉଛ |
1050,ଆପଣ ଯନ୍ତ୍ରଣାକୁ ସହ୍ୟ କରିବା ଜରୁରୀ |
1051,ଆପଣ ଏହା ଜାଣିବା ଉଚିତ୍ |
1052,ତୁମେ ଏକାଠି କାମ କରିବା ଉଚିତ୍ |
1053,ଆପଣଙ୍କୁ ବିବାହ ପାଇଁ ନିମନ୍ତ୍ରଣ କରାଯିବ |
1054,ଆପଣ ଏହି ଦୋକାନରୁ ଆପଣଙ୍କର ଖାଦ୍ୟ ସାମଗ୍ରୀ ପାଇବେ |
1055,ତୁମେ ବହୁତ ଲମ୍ବା ଜୀବନ ବଞ୍ଚିବ |
1056,ତୁମେ ବହୁତ ଶୀଘ୍ର ଲେଖ |
1057,ତୁମର ଚେହେରା ଲାଲ୍ |
1058,ତୁମର ପ୍ୟାଣ୍ଟ ମଇଳା |
1059,ତୁମର ସମର୍ଥନ ଆମକୁ ବହୁତ ସାହାଯ୍ୟ କରିବ |
