ID,Sentence
867,ವೊ ಲಾಂಬ ದೊಸೆ ಕರತೆತೆ
868,ವೊ ಅಂದುರ ಕಾಮ ಅತಜ ಕರನ ದಚ
869,ವೊ ಗಣ ರಾಭ
870,ಈ ಗೂಂಗಡಿ ನರಮ ಚ
871,ಈ ಖಾಧಿ ನರಮ ಚ
872,ಈ ಖಾದಿ ಚೊಡೆಮಾಯಿ ಕಮ್ಮ ಚ
873,ಈ ಹಾತಿರ ಲಾರೆರ ಹಾತಿ ಮೊಟಚ
874,ಈ ಪೆರೆರ ಸೆಮಾನ ನಾನಕ್ಯಾ ವಚ
875,ಬೀಜಾ ಪೆರೆನ ಈ ಆಚೊ ವೆಳಾ ಚ
876,ಈ ಅಂಭಾರ ಜಾಡ
877,ಎ ಸುರಿಮಾಯಿ ಗಣೊ ಗುದ ಬರಾರೊಚ
878,ಈ ಮಾರೊ ಖೇತ
879,ಈ ಕೊಳಾರ ಜಾಡ ಕಾವ
880,ಈ ಜಮಿಪರ ಗಣೊ ಆಚೊ ವಸ್ತು
881,ಈ ವೊಲ್ಡಿ ಖೀಲೆರ ವಿದಾನ ಚ
882,ಈ ಲಕಡಿರ ಟೆಬಲ ಚ
883,ಈ ತು ಕಾಮ ಕರೆರ ಜಾಗಾ
884,ಈ ಜುಬ್ಬಾ ಮನ ನಾನಕ್ಯಾ ವೆಮೆಲೊಚ
885,ಈ ತಳಾವ ಉಂಡೊ ಚ
886,"ವು ಮಾಣಸ ಭ್ರಷ್ಟ ಚ, ಮ ಕಾವ ಹನು."
887,ಈ ಮಾಣಸ ಘರೆರೊ ಮೊಟೊ ಮಾಣಸ
888,ಈ ಜಾಗಾ ಗಣೊ ಹೊಲಸ
889,ಈ ನಂದಿ ಗಣ ಆಚ ಚ
890,ಈ ವಾಟ ಶಾಂತಿರ ಘರೆಸಾವ ಜಾವಚ
891,ಈ ವಾಟ ಆಚ ಛೆನಿ
892,ಎ ಜೊಡಾ ಮಾರ ಟಾಂಗೆನ ಸರಿ ವೆನಿ
893,ಈ ಲಕಡಿ ಲಾಂಬ ಚ
894,ಈ ಜಾಡೆರ ಡೊಳಾವೊ ಮೊಟಚ
895,ಈ ಗಾಮ ಮೊಟೊಚ
896,"ಈ ಮೊಟ ವಾಟ, ಲತಾರ ಗರೆಸಾವ ಜಾವಚ"
897,ಈ ಲಕಡಿರ ಪಾಟಿಯಾ ಗಣೊ ಚೊಡೊಚ
898,ಕಾಲೆನ ರಾತ ಅತ ತಿನ ಜನಾವರ ದಿಸೆಚ
899,ತುಟರೊ ಜಕೊಣ ಡೊಳಾನ ಪೆಖಾವೊ
900,ವೊನ ಗರೆಮಾಯಿತಿ ಬಾರ ಗಾಲೊ
901,ವೊನ ಮನ ಪೆಖಾ
902,ಧಡಿ ಪೆಖ
903,ವೊನ ಆಜಿ ಭಾಂದ
904,ಬದನಾರ ದಂಡಿ ಬೊಟ ಬಾಂದ
905,ಡೊರುನ ಎಕಡಿಜ ಬಾಂದ
906,ಬದನಾರ ತುದಿನ ಲಕಡಿ ಬಾಂದ
907,ಬೀಜಾ ಪೆರೆನ ಆಜ ಆಚೊ ದಾಡಚ
908,ಸವಾರ ರಾತ ಹಮ್ಮ ಮಾಚಳಿ ಪಕಡೆನ ಜಾಮಾಚಾ
909,ಜಾಡೆರ ಚೊಡಕಿನ ಗಣ ಔಷಧೆಮ ಉಪಯೋಗ ಕರಚ
910,ಜಾಡ ಗಣ ಪ್ರಾಣಿ ಪಕ್ಷಿ ರೆರ ಜಾಗಾವೆಮೆಲೊಚ
911,ಜಾಡೆರ ಟೊಂಗಾಮಾಯಿ ಪೊಳ್ಳ ಚ
912,ಜಾಡವೊ ಆಪಣೆನ ಫಳ ದಚ
913,ಜಾಡೆಯಂದುನ ಕಾಟಮೆಲೆಚ
914,ಖಜಾವಣಿನ ಬಗರ ಖಜಾಯೆರ ರ
915,ಅಂದುರ ಮಾಯಿ ದಿ ಮಾಣಸುನ ಟಿಮ್ ಆಂಗ ಚಲಾಯೆನ ನಿರ್ದಾರ ಕಿದೆ
916,ದಿ ಬುಕೆನ ಚೊರಿ ಕರಮೆಲೆಚ
917,ಪಾನ ಕಾಡೆನ ಲಕಡಿ ಬಳಸ
918,ತಾಂಡೆಮಾಯಿ ಶಿಳಖಳ ವಾಳ ಮಾರಚ ಅನ ಸೆಟಿಮಾಯಿ ಸುಖ ವಾಳ ಮಾರಚ
919,ಸೆಮಾನೆನ ಧೊ
920,ತಾರ ಮುಂಡೆನ ಠೀಖ ಧೊ
921,ಮಾತೊ ಧೊವಜೆತಿ ವೊರ ಲಟ್ಟಾ ಹಾಳವೆನಿ
922,ಪಾಣಿ ಹೊಲಸ ವೆಮೊಲಚ
923,ಸಸಿಯಂದುನ ಠೀಖಸಾಗಿ ಪಾಣಿ ಗಾಲೊ
924,ಹಮ್ಮ ಅಬ್ಬೆತಕಾ ಠೀಖ ಚಾ
925,ಹಮ್ಮ ವೊ ದಡಿಯಾ ಚಡೆನ ಜಾರೆಚಾ
926,ಈ ಹೊರಾಟೆಮಾಯಿ ಹಮ್ಮ ತಾರ ಜೊಡ ಚ
927,ಹಮ್ಮ ದೊಯಿ ಎಕ ಮಾಯೆರ ಬೆಟಬೆಟಾ
928,ಹಮ್ಮ ಎಕ ರೌಂಡ ಟೇಬಲ ಲಿದೆ
929,ಆಪಣ ವೊತ್ತ ಮೊಟೊ ಪರ್ವತೆನ ದೇಖಬಹುದು
930,ಆಜ ರಾತ ಆಪಣ ಗಣ ತಾರಾ ಅಂದುನ ದೇಖಬಹುದು
931,ಹಮ್ಮ ಆಜ ಮೊಟ ಮಾಚಳಿ ಪಕಡೆಚಾ
932,ಹಮೆನ ಮಂಜ ಪಡರೊಜೆನ ಚೊಡನ ಕಾಯಿ ದಿಸೊಕೊನಿ
933,ಹಮ್ಮ ಬೊಟೆಮಾಯಿ ನಂದಿ ದಾಟೆ
934,ಹಮ್ಮ ಗಣೊ ನಾನಕ್ಯಾ ಬ್ರಿಡ್ಜ್ ದಾಟೆ
935,ಹಮ್ಮ ಸೆ ಬಳನ ಬಾಟಿ ಖಾಮಾಚಾ
936,ಈ ಸಸ್ಯರ  ಜಡ ಖಾಮಾಚಾ
937,ಕಡಿಕ ಆಪಣ ಖಾಳ್ಯಾನಜ ಡರಗ್ಯಾಯೆ
938,ಕಡಿಕ ಆಪಣ ಕಾಯಿ ಬಯಸೆತೆ ವುಜ ಮಳಿ
939,ಖಾಡೆಮಾಯಿ ಕುಣಸಿಕ ಪ್ರಾಣಿರ ಹಡಕಾವೊ ಮಳೆ
940,ಹಮ್ಮ ಚಾರ ಮಾಣಸ ದೊಸ್ತ ವೆಮೆಲೆತೆ
941,ಬಸ್ ಆವಜೆಮಾಯಿ ಆಪಣ ವೊತ ಜಾಮಾಚಾ
942,ಆಪಣ ಮಂಜ ಪಡರೊಜೆಮಾಯಿಜ ಬುಲಾಡಿ ಪಡಗೆ
943,ಹಮಾರ ಧಾಯಿ ಸ್ವಲ್ಪ ಬುಕ್ ಚ
944,ಎಕ ಹಾತೆಮಾಯಿ ಆಪಣೆನ ಪಾಂಚ ಆಂಗಳಿಚ
945,ಆಪಣೆನ ದಿ ಆಂಕಿಚ
946,"ತಮಾಷೆ ರಿಕತೊ, ಹಮ್ಮ ಹಸಾಚಾ."
947,ಹಮ್ಮ ದೊಯಿ ಏಕೆರೆಖ ಪ್ರೀತಿ ಕರೇಚಾ
948,ಹಮನೆನ ಖೇತೆಮ ಗಾಲಮೆಲೆ ಜಕೊಣ ಪಿಕೆ ಸಾರು ಪಾಣಿ ಪಡನು
949,ಹಮಾರ ಖೇತೆರ ಪೀಕೆನ ಪಾಣಿ ಚಾವ
950,ಹಮನೆನ ಪೀಯೆನ ಪಾಣಿ ಚಾವ
951,ಹಮ್ಮ ಹರೊ ಬಣ್ಣಾ ಲಗಾಡೆ
952,ಹಮ್ಮ ದುಡೆಮಾಯಿ ರಮ್ಮೆಚಾ
953,ಹಮ್ಮ ಹಮಾರ ಡಾವಸಾಣುನ ಗೌರವ ದೆಮಾಚಾ
954,ವು ಮರಿಜೆನ ಹಮ್ಮ ದಿ‌ಟೆ
955,ಹಮ್ಮ ನವೊ ಚೊರಾನ ದಿಟೆ
956,ಹಮ್ಮ ಸ್ವಲ್ಪ ಖಾಯೆನ ಖಾಣೊ ಲಿದೆ
957,ಹಮ್ಮ ಸೆ ಅಂಬಾ ಅಂದುನ ಎಕ ಪೊಡಿಯಾ ಮಾಯಿ ಗಾಲನ ಮೆಲನು
958,ಹಮ್ಮ ಲಖನು
959,ಹಮ್ಮ ಕನ್ನಾಯಿತೊ ಪಾಣಿಮ ಪೆರಾಚಾ
960,ಹಮ್ಮ ಪಾಣಿಮಾಯಿ ಪೆರಲೆನ ಪರಲ ದಂಡಿನ ಗೆ
961,ಹಮ್ಮ ತಳಾವೆಮ ಪೆರತೆ ರಮ್ಮತಿ ರಮ್ಮೆ
962,ಹಮ್ಮ ವೊ ದೇವೆರ ಗುಡಿನ ಜಾನು ಕನ ಬಯಸರೆಚಾ
963,ಹಮ್ಮ ಸೆಮಾನ ದೊಯೆನ ನಂದಿನ ಗೆ
964,ಸವಾರ ಆಚೊ ಪೀಕ ಆವಚ ಹಮನೆನ
965,ಹಮ್ಮ ಸವಾರ ದೆಲ್ಲಿನ ಜಾಮಾನಿ
966,ಪೀಕೆಮಾಯಿ ಕಸಾ ಆಚೊ ಕಾವ
967,ವು ಕಾಯಿ ಖಾದೊ ?
968,ಸೀಮಾ ವೊನ ಕಾಯಿ ಕಿ ?
969,ವು ಕಾಯಿ ಕಿ ?
970,ವೊ ಕಾಯಿ ಪುಚೆ ?
971,ತಮ ಕಾಯಿ ದಿಟೆ ?
972,"ವು ಕಾಯಿ ಯೊಚನೆ ಕಿದೊ, ತಮೆನ ಮಾಲಮ ವಿ ಕ."
973,ಕಾಲೆನ ರಾತ ಕಾಯಿ ವಿ ?
974,ತು ಹರ್ದೆಕಿದೊತೊ ಕಾಯಿ ವಚ ?
975,ತು ಕಸೆರ ಸಾರು ಆಯೊಚಿ ?
976,ಈ ಬಗೊಲಾನ ಕತರಾ ಪಿಸ್ಸಾ ?
977,ಮಾತೆಮಾಯಿ ಜುಂವೆ ಪಡಮೆಲಿಜೆನ ಔಷಧ ಕಾಯಿ ಚ ?
978,ತೊನ ಇಷ್ಟಾ ಚ ಜಕೊಣ ಬಣ್ಣಾ ಕುಣಸೊ ?
979,ತಾರ ನಾಮ ಕಾಯಿ ?
980,ಈ ಕುಣಸ ತಳಿರ ಮಾಚಳಿ ?
981,ಮ ಕಾಯಿ ಗೀದಗಾನು ?
982,ವು ಕಾಯಿ ಖಾದೊ ?
983,ತು ಕನ್ನಾ ಮಟ್ಟಿನ ಆಯೆಚಿ ?
984,ತು ಕನ್ನಾ ಗರೆನ ಜಾಯೆಚಿ ?
985,ಮನ ಖಾಣೊ ಕನ್ನಾ ಮಳಚ ?
986,ಮಾಮಾ ಕನ್ನಾ ಗೊಚ ?
987,ತು ಕನ್ನಾ ಗೀದಗಾಯೆನ ಇಷ್ಟಾ ಪಡೆಚಿ ?
988,ತು ಕನ್ನಾ ಸೊಯೆಚಿ ?
989,ಸೂರ್ಯ ಡುಬಜನಾ ವೊತ ಅಂದಾರೊ ವಚ
990,ಪಾಣಿ ಹೆಪ್ಪಗಟಗೊತೊ ಉ ಬರ್ಪ ವಚ
991,ತು ಕನ್ನಾ ರಾಂಚಿನ ಜಾಯೆಚಿ ?
992,ತು ಕನ್ನಾ ಬೀಜಾ ಪೆರೆಚಿ ?
993,ತು ಕತ ರೆನ ಜಾರೊಚಿ ?
994,"ರಾಮ, ಸೀತಾರ ಸೆಮಾನುನ ಕತ ದೀಟೊ ?"
995,ತಮೆನ ಒಲ್ಡಿ ಕತ ಮಳಿ ?
996,ಎ ಪಕ್ಷಿಯಂದುನ ತಮ್ಮ ಕತ ದಿಟೆಚೊ ?
997,ತಮ್ಮ ಕತ ವಸರೆಚೊ ?
998,ತಮ್ಮ ಕತ ರೊಚೊ ?
999,ಭಿಯಾ ಕತ ಚ ?
1000,ಜಂಗಲ ಕತ ಚ ?
